ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Customer_Feedback
1787,1973,Graduation,Married,49094.0,0,1,9/21/2012,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1788,1983,Graduation,Together,36075.0,1,0,12/9/2013,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1789,1979,2n Cycle,Together,60839.0,1,1,8/28/2012,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,3,11,0,Will definitely be buying again. 5 stars.
1790,1979,Graduation,Together,77298.0,0,1,11/2/2013,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1791,1950,Graduation,Together,34026.0,1,1,8/5/2013,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,Delivery took a bit long but the items were acceptable.
1792,1963,PhD,Single,48918.0,1,1,4/12/2014,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1793,1962,2n Cycle,Together,82122.0,0,0,8/15/2013,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,3,11,0,Great customer service and very smooth experience.
1794,1976,Graduation,Single,37697.0,1,0,2/7/2014,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1795,1952,Graduation,Together,34074.0,1,1,7/13/2013,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,3,11,0,Delivery took a bit long but the items were acceptable.
1796,1960,Master,Married,28520.0,1,1,6/14/2013,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1797,1955,Graduation,Single,62535.0,0,1,10/3/2013,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1798,1977,Master,Single,36273.0,1,0,4/16/2014,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,3,11,0,Delivery took a bit long but the items were acceptable.
1799,1964,Graduation,Together,63404.0,0,2,6/6/2014,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,3,11,0,"Average experience, products were fine."
1800,1981,2n Cycle,Together,75774.0,1,0,5/2/2014,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1801,1976,Graduation,Together,78416.0,0,1,6/27/2014,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,3,11,0,Great customer service and very smooth experience.
1802,1974,Graduation,Together,75702.0,0,1,10/14/2012,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,Excellent quality products and fast delivery!
1803,1951,Master,Together,59385.0,1,1,4/28/2013,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1804,1966,Graduation,Single,37070.0,1,1,3/20/2013,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,Great customer service and very smooth experience.
1805,1951,Graduation,Married,44689.0,1,1,1/10/2014,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1806,1958,Graduation,Together,53977.0,0,1,6/8/2013,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,Delivery took a bit long but the items were acceptable.
1807,1966,PhD,Single,7144.0,0,2,12/7/2013,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1808,1964,Graduation,Single,18701.0,1,1,6/4/2013,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,Delivery took a bit long but the items were acceptable.
1809,1956,Graduation,Married,90369.0,0,0,4/28/2014,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,3,11,1,"Highly recommended, top-notch quality!"
1810,1974,PhD,Single,63159.0,0,0,11/5/2012,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,3,11,0,Will definitely be buying again. 5 stars.
1811,1966,Graduation,Together,37758.0,1,1,10/4/2012,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1812,1963,PhD,Single,46757.0,0,1,11/16/2012,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,3,11,0,"Highly recommended, top-notch quality!"
1813,1969,Master,Married,79734.0,0,0,6/28/2014,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,3,11,0,"It was okay, nothing special."
1814,1992,Graduation,Together,63207.0,0,0,1/20/2013,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,3,11,0,Absolutely love the selection of wines and meats.
1815,1954,Graduation,Divorced,72071.0,0,1,2/14/2013,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,11,0,Absolutely love the selection of wines and meats.
1816,1983,PhD,Together,21840.0,1,0,7/21/2013,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1817,1982,2n Cycle,Together,58582.0,0,1,9/28/2013,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,3,11,0,"Average experience, products were fine."
1818,1951,Graduation,Single,72282.0,0,0,7/19/2013,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,3,11,1,Absolutely love the selection of wines and meats.
1819,1956,Graduation,Married,50387.0,0,2,8/31/2013,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1820,1961,PhD,Together,32583.0,1,1,6/15/2014,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1821,1962,Graduation,Together,62568.0,0,1,4/7/2014,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,3,11,0,"It was okay, nothing special."
1822,1971,Master,Divorced,44635.0,1,1,10/11/2013,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1823,1971,Master,Single,33316.0,1,1,10/4/2013,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1824,1968,Graduation,Married,63967.0,0,1,8/9/2013,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1825,1978,2n Cycle,Together,52513.0,0,0,9/4/2012,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,3,11,0,Absolutely love the selection of wines and meats.
1826,1969,Graduation,Married,25293.0,1,0,9/15/2013,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1827,1965,PhD,Widow,54111.0,0,1,8/25/2013,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1828,1986,Graduation,Together,78394.0,0,0,2/15/2013,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,3,11,1,Will definitely be buying again. 5 stars.
1829,1958,Master,Married,80739.0,0,0,5/23/2013,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,3,11,0,"Highly recommended, top-notch quality!"
1830,1975,Master,Together,22669.0,1,0,5/22/2013,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,3,11,1,Will definitely be buying again. 5 stars.
1831,1987,Graduation,Single,29236.0,1,0,10/8/2013,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1832,1959,Graduation,Together,44911.0,0,1,3/15/2013,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1833,1962,PhD,Married,54693.0,0,1,2/17/2013,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1834,1974,Graduation,Together,48186.0,1,0,3/20/2014,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1835,1977,Graduation,Married,54809.0,1,1,9/11/2013,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,1,Will definitely be buying again. 5 stars.
1836,1978,Graduation,Together,41580.0,1,1,12/10/2012,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1837,1970,PhD,Married,80336.0,0,0,9/9/2013,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,3,11,0,Excellent quality products and fast delivery!
1838,1957,Graduation,Married,47743.0,0,1,3/22/2013,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,3,11,0,"Average experience, products were fine."
1839,1955,2n Cycle,Married,62972.0,0,1,8/3/2012,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0,Delivery took a bit long but the items were acceptable.
1840,1954,PhD,Divorced,57333.0,0,1,9/22/2012,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,3,11,1,Absolutely love the selection of wines and meats.
1841,1982,PhD,Together,32313.0,1,0,2/11/2013,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1842,1953,Master,Widow,84953.0,0,0,6/3/2013,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1,Will definitely be buying again. 5 stars.
1843,1968,Master,Divorced,27071.0,1,0,4/23/2014,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1844,1957,Master,Together,68148.0,0,0,8/31/2013,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,3,11,0,Great customer service and very smooth experience.
1845,1965,Master,Together,65735.0,1,1,12/7/2013,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1846,1975,PhD,Married,86836.0,0,0,9/12/2012,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,11,1,Absolutely love the selection of wines and meats.
1847,1963,PhD,Married,4023.0,1,1,6/23/2014,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,3,11,0,Products were okay but the experience was frustrating.
1848,1990,Graduation,Married,30093.0,0,0,7/8/2013,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1849,1966,PhD,Married,57705.0,0,1,1/11/2014,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1850,1988,Graduation,Single,25008.0,1,0,2/2/2014,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1851,1995,2n Cycle,Single,83257.0,0,0,9/18/2012,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,3,11,1,Products were okay but the experience was frustrating.
1852,1975,Graduation,Together,22280.0,1,0,5/19/2013,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1853,1978,PhD,Married,72159.0,0,0,10/29/2012,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,3,11,0,Excellent quality products and fast delivery!
1854,1961,Graduation,Together,64260.0,0,0,1/11/2013,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,3,11,1,"Highly recommended, top-notch quality!"
1855,1984,PhD,Single,82733.0,0,0,9/10/2013,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,3,11,1,"Highly recommended, top-notch quality!"
1856,1971,Master,Divorced,74290.0,0,1,8/12/2013,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,11,0,Absolutely love the selection of wines and meats.
1857,1951,Master,Single,58217.0,2,1,11/17/2012,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1858,1976,Master,Together,21024.0,0,0,7/4/2013,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1859,1972,PhD,Married,70116.0,0,0,1/26/2013,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,3,11,0,"Highly recommended, top-notch quality!"
1860,1985,Graduation,Together,54006.0,1,0,9/18/2012,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1861,1966,PhD,Married,69063.0,0,1,11/7/2012,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,3,11,0,Delivery took a bit long but the items were acceptable.
1862,1975,2n Cycle,Divorced,11448.0,0,0,12/15/2013,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1863,1979,Graduation,Single,61825.0,0,1,8/7/2013,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,Delivery took a bit long but the items were acceptable.
1864,1971,Graduation,Married,70886.0,1,0,10/14/2013,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1865,1982,Graduation,Married,69109.0,0,0,11/9/2012,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,"Highly recommended, top-notch quality!"
1866,1973,Graduation,Widow,60208.0,1,1,10/7/2012,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,3,11,1,Excellent quality products and fast delivery!
1867,1968,Master,Together,32889.0,1,1,9/6/2013,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1868,1984,Graduation,Single,34738.0,1,0,5/11/2014,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,Delivery took a bit long but the items were acceptable.
1869,1971,Master,Together,30538.0,1,0,10/1/2012,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1870,1977,2n Cycle,Together,82326.0,0,0,3/10/2014,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,3,11,1,Absolutely love the selection of wines and meats.
1871,1967,PhD,Divorced,26642.0,1,0,3/1/2014,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1872,1964,Graduation,Divorced,69932.0,0,1,6/12/2013,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,3,11,0,"Highly recommended, top-notch quality!"
1873,1972,Graduation,Single,44503.0,1,1,4/16/2014,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1874,1948,PhD,Single,60200.0,0,1,1/2/2013,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1875,1952,Graduation,Divorced,49638.0,0,1,4/19/2014,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1876,1987,2n Cycle,Single,23830.0,0,0,2/7/2014,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1877,1959,Master,Widow,33051.0,0,0,8/16/2012,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,3,11,1,Will definitely be buying again. 5 stars.
1878,1958,Graduation,Married,72905.0,0,0,1/21/2014,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,3,11,0,Great customer service and very smooth experience.
1879,1951,PhD,Together,69702.0,0,1,2/19/2013,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,3,11,0,Excellent quality products and fast delivery!
1880,1975,Graduation,Divorced,70300.0,1,0,7/15/2013,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,3,11,0,"Highly recommended, top-notch quality!"
1881,1984,PhD,Married,70643.0,0,0,10/15/2012,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,3,11,1,Will definitely be buying again. 5 stars.
1882,1969,PhD,Married,30396.0,1,0,4/30/2014,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,3,11,1,Excellent quality products and fast delivery!
1883,1968,PhD,Divorced,50616.0,0,1,4/18/2014,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1884,1969,Master,Single,62772.0,0,1,5/19/2013,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,3,11,0,"Average experience, products were fine."
1885,1985,PhD,Single,30298.0,0,0,5/19/2014,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1886,1984,Graduation,Single,52413.0,1,0,11/3/2012,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1887,1957,PhD,Married,44155.0,1,1,1/19/2014,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1888,1971,PhD,Divorced,86979.0,0,0,11/7/2013,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1,Great customer service and very smooth experience.
1889,1975,Graduation,Together,76532.0,1,1,9/9/2013,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1890,1982,Graduation,Married,42081.0,1,0,2/26/2013,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1891,1988,PhD,Married,67546.0,0,0,8/31/2012,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,Absolutely love the selection of wines and meats.
1892,1989,Master,Together,88420.0,0,0,5/2/2014,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,11,0,Absolutely love the selection of wines and meats.
1893,1985,Graduation,Married,31158.0,1,0,1/27/2013,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1894,1968,Graduation,Divorced,61671.0,0,1,6/3/2014,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,11,0,Might buy again if there's a good discount.
1895,1974,Graduation,Single,69719.0,0,0,5/26/2014,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1896,1949,Graduation,Divorced,49160.0,0,1,10/20/2013,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1897,1978,Basic,Together,24882.0,1,0,9/9/2012,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1898,1954,PhD,Single,90933.0,0,0,3/31/2014,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,3,11,0,Excellent quality products and fast delivery!
1899,1945,PhD,Single,113734.0,0,0,5/28/2014,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1900,1950,PhD,Together,59292.0,0,1,6/13/2013,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1901,1964,PhD,Married,45759.0,1,1,2/23/2013,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1902,1983,Graduation,Single,22148.0,0,0,4/13/2014,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1903,1987,Master,Married,73395.0,0,0,3/18/2014,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,3,11,0,Delivery took a bit long but the items were acceptable.
1904,1971,Graduation,Divorced,29819.0,1,0,10/24/2013,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1905,1968,Graduation,Married,45688.0,0,1,1/25/2014,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,3,11,0,Delivery took a bit long but the items were acceptable.
1906,1954,Graduation,Married,62820.0,0,0,5/11/2013,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1907,1971,PhD,Married,60491.0,0,1,9/6/2013,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,3,11,0,Absolutely love the selection of wines and meats.
1908,1986,Graduation,Together,33235.0,1,0,2/5/2014,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1909,1959,Graduation,Married,35701.0,0,0,3/19/2013,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1910,1980,Master,Married,31535.0,1,0,9/26/2013,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1911,1960,2n Cycle,Together,92556.0,0,0,4/20/2014,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,3,11,0,Will definitely be buying again. 5 stars.
1912,1970,Graduation,Single,67384.0,0,1,11/10/2012,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,3,11,0,Excellent quality products and fast delivery!
1913,1971,Master,Together,80573.0,0,0,10/14/2012,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,3,11,0,"Highly recommended, top-notch quality!"
1914,1967,Graduation,Married,77870.0,0,1,8/22/2012,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,3,11,1,Great customer service and very smooth experience.
1915,1963,PhD,Widow,52278.0,0,1,1/25/2013,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,0,Excellent quality products and fast delivery!
1916,1968,Graduation,Single,57107.0,0,1,8/24/2012,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,3,11,1,Will definitely be buying again. 5 stars.
1917,1990,Graduation,Married,18929.0,0,0,2/16/2013,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1918,1981,PhD,Single,36038.0,1,0,5/31/2013,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1919,1976,Graduation,Single,20180.0,0,0,2/20/2013,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1920,1965,PhD,Together,34230.0,1,1,12/26/2012,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1921,1977,2n Cycle,Single,31878.0,0,1,6/22/2014,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1922,1972,2n Cycle,Married,70932.0,0,1,1/19/2014,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,3,11,0,"Average experience, products were fine."
1923,1956,Graduation,Single,91249.0,0,0,10/20/2012,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,3,11,1,Will definitely be buying again. 5 stars.
1924,1943,Master,Single,77598.0,0,0,10/1/2013,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,3,11,0,Great customer service and very smooth experience.
1925,1959,Graduation,Single,80982.0,1,1,1/8/2013,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,3,11,0,"Worst customer service, the website is too slow."
1926,1977,Master,Married,22701.0,1,0,9/5/2013,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1927,1969,PhD,Married,55212.0,0,1,11/23/2012,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,Great customer service and very smooth experience.
1928,1970,Graduation,Married,70617.0,0,0,6/23/2013,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,3,11,0,Great customer service and very smooth experience.
1929,1957,Graduation,Single,64849.0,0,0,11/13/2012,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,3,11,1,Excellent quality products and fast delivery!
1930,1965,Master,Married,62694.0,1,1,6/17/2013,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1931,1974,PhD,Married,61917.0,1,1,11/20/2013,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1932,1947,PhD,Married,67472.0,0,1,9/28/2013,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1933,1982,Master,Married,21059.0,1,0,1/7/2014,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1934,1968,Master,Married,29543.0,2,0,4/1/2014,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,3,11,0,Delivery took a bit long but the items were acceptable.
1935,1951,Graduation,Married,75903.0,0,1,4/8/2013,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1936,1975,2n Cycle,Together,34984.0,1,1,9/6/2012,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,"It was okay, nothing special."
1937,1956,PhD,Single,54998.0,0,1,3/10/2013,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,3,11,1,Will definitely be buying again. 5 stars.
1938,1949,PhD,Widow,54356.0,0,1,11/19/2012,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,3,11,1,Absolutely love the selection of wines and meats.
1939,1959,Master,Married,34242.0,0,1,3/23/2014,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,Delivery took a bit long but the items were acceptable.
1940,1973,Graduation,Married,25410.0,1,0,8/31/2013,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,3,11,0,Delivery took a bit long but the items were acceptable.
1941,1984,PhD,Married,73356.0,0,0,2/6/2014,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,3,11,1,Great customer service and very smooth experience.
1942,1950,Graduation,Together,28320.0,0,1,1/14/2013,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,"Standard service, met my basic expectations."
1943,1977,Graduation,Single,23763.0,1,0,8/7/2012,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Might buy again if there's a good discount.
1944,1984,Graduation,Married,72570.0,0,0,4/25/2014,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,3,11,0,"Highly recommended, top-notch quality!"
1945,1976,Master,Married,34529.0,1,0,9/14/2012,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,3,11,0,Delivery took a bit long but the items were acceptable.
